TYPE,YEAR,LAT,LON,STATE_ADJ,N_USERS,AGE
CURRENT YEAR,2020,39.3768045,-75.3345219,VA,390,41.8974358974359
LY,2020,39.3768045,-75.3345219,VA,390,41.8974358974359
LLLY,2020,39.3768045,-75.3345219,VA,390,41.8974358974359
LLY,2022,39.3768045,-75.3345219,VA,667,40.739130434782631
LY,2022,39.3768045,-75.3345219,VA,667,40.739130434782631
CURRENT YEAR,2022,39.3768045,-75.3345219,VA,667,40.739130434782631
LY,2023,39.3768045,-75.3345219,VA,331,40.261290322580635
CURRENT YEAR,2023,39.3768045,-75.3345219,VA,331,40.261290322580635
LLLY,2018,39.3768045,-75.3345219,VA,47,47.021276595744681
CURRENT YEAR,2018,39.3768045,-75.3345219,VA,47,47.021276595744681
LY,2018,39.3768045,-75.3345219,VA,47,47.021276595744681
LLY,2018,39.3768045,-75.3345219,VA,47,47.021276595744681
LY,2017,39.3768045,-75.3345219,VA,13,45.307692307692307
LLLY,2017,39.3768045,-75.3345219,VA,13,45.307692307692307
CURRENT YEAR,2017,39.3768045,-75.3345219,VA,13,45.307692307692307
LLY,2017,39.3768045,-75.3345219,VA,13,45.307692307692307
CURRENT YEAR,2024,39.3768045,-75.3345219,VA,307,41.248275862068965
LY,2021,39.3768045,-75.3345219,VA,456,40.449561403508781
CURRENT YEAR,2021,39.3768045,-75.3345219,VA,456,40.449561403508781
LLY,2021,39.3768045,-75.3345219,VA,456,40.449561403508781
LLLY,2021,39.3768045,-75.3345219,VA,456,40.449561403508781
LLLY,2019,39.3768045,-75.3345219,VA,189,44.587301587301567
CURRENT YEAR,2019,39.3768045,-75.3345219,VA,189,44.587301587301567
LLY,2019,39.3768045,-75.3345219,VA,189,44.587301587301567
LY,2019,39.3768045,-75.3345219,VA,189,44.587301587301567
CURRENT YEAR,2016,42.8512932,-69.9373266,MA,2,64.5
LY,2016,42.8512932,-69.9373266,MA,2,64.5
LLY,2016,42.8512932,-69.9373266,MA,2,64.5
LLLY,2016,42.8512932,-69.9373266,MA,2,64.5
LLY,2017,42.8512932,-69.9373266,MA,7,57.142857142857146
LY,2017,42.8512932,-69.9373266,MA,7,57.142857142857146
LLLY,2017,42.8512932,-69.9373266,MA,7,57.142857142857146
CURRENT YEAR,2017,42.8512932,-69.9373266,MA,7,57.142857142857146
CURRENT YEAR,2024,42.8512932,-69.9373266,MA,187,39.615819209039515
LLLY,2020,42.8512932,-69.9373266,MA,287,38.679442508710764
LLY,2020,42.8512932,-69.9373266,MA,287,38.679442508710764
LY,2020,42.8512932,-69.9373266,MA,287,38.679442508710764
CURRENT YEAR,2020,42.8512932,-69.9373266,MA,287,38.679442508710764
LLY,2021,42.8512932,-69.9373266,MA,278,40.223021582733807
LLLY,2021,42.8512932,-69.9373266,MA,278,40.223021582733807
LY,2021,42.8512932,-69.9373266,MA,278,40.223021582733807
CURRENT YEAR,2021,42.8512932,-69.9373266,MA,278,40.223021582733807
LLY,2019,42.8512932,-69.9373266,MA,102,42.901960784313715
CURRENT YEAR,2019,42.8512932,-69.9373266,MA,102,42.901960784313715
LY,2019,42.8512932,-69.9373266,MA,102,42.901960784313715
LLLY,2019,42.8512932,-69.9373266,MA,102,42.901960784313715
LLY,2022,42.8512932,-69.9373266,MA,417,38.7769784172662
LY,2022,42.8512932,-69.9373266,MA,417,38.7769784172662
CURRENT YEAR,2022,42.8512932,-69.9373266,MA,417,38.7769784172662
LY,2018,42.8512932,-69.9373266,MA,21,48.714285714285715
LLLY,2018,42.8512932,-69.9373266,MA,21,48.714285714285715
CURRENT YEAR,2018,42.8512932,-69.9373266,MA,21,48.714285714285715
LLY,2018,42.8512932,-69.9373266,MA,21,48.714285714285715
LY,2023,42.8512932,-69.9373266,MA,222,39.17
CURRENT YEAR,2023,42.8512932,-69.9373266,MA,222,39.17
LLY,2022,36.9722793,-109.0955689,AZ,435,38.432183908045964
CURRENT YEAR,2022,36.9722793,-109.0955689,AZ,435,38.432183908045964
LY,2022,36.9722793,-109.0955689,AZ,435,38.432183908045964
CURRENT YEAR,2019,36.9722793,-109.0955689,AZ,129,45.232558139534888
LLY,2019,36.9722793,-109.0955689,AZ,129,45.232558139534888
LLLY,2019,36.9722793,-109.0955689,AZ,129,45.232558139534888
LY,2019,36.9722793,-109.0955689,AZ,129,45.232558139534888
LLLY,2021,36.9722793,-109.0955689,AZ,334,37.685628742514957
LLY,2021,36.9722793,-109.0955689,AZ,334,37.685628742514957
CURRENT YEAR,2021,36.9722793,-109.0955689,AZ,334,37.685628742514957
LY,2021,36.9722793,-109.0955689,AZ,334,37.685628742514957
CURRENT YEAR,2024,36.9722793,-109.0955689,AZ,191,42.050000000000004
LLLY,2017,36.9722793,-109.0955689,AZ,9,44.444444444444443
LLY,2017,36.9722793,-109.0955689,AZ,9,44.444444444444443
LY,2017,36.9722793,-109.0955689,AZ,9,44.444444444444443
CURRENT YEAR,2017,36.9722793,-109.0955689,AZ,9,44.444444444444443
LLLY,2018,36.9722793,-109.0955689,AZ,28,47.821428571428577
LY,2018,36.9722793,-109.0955689,AZ,28,47.821428571428577
CURRENT YEAR,2018,36.9722793,-109.0955689,AZ,28,47.821428571428577
LLY,2018,36.9722793,-109.0955689,AZ,28,47.821428571428577
CURRENT YEAR,2023,36.9722793,-109.0955689,AZ,253,42.957805907173
LY,2023,36.9722793,-109.0955689,AZ,253,42.957805907173
LLY,2020,36.9722793,-109.0955689,AZ,349,40.56160458452716
CURRENT YEAR,2020,36.9722793,-109.0955689,AZ,349,40.56160458452716
LY,2020,36.9722793,-109.0955689,AZ,349,40.56160458452716
LLLY,2020,36.9722793,-109.0955689,AZ,349,40.56160458452716
LLLY,2017,36.4787937,-89.892431,AR,8,54.25
LY,2017,36.4787937,-89.892431,AR,8,54.25
LLY,2017,36.4787937,-89.892431,AR,8,54.25
CURRENT YEAR,2017,36.4787937,-89.892431,AR,8,54.25
CURRENT YEAR,2018,36.4787937,-89.892431,AR,21,48.38095238095238
LLLY,2018,36.4787937,-89.892431,AR,21,48.38095238095238
LY,2018,36.4787937,-89.892431,AR,21,48.38095238095238
LLY,2018,36.4787937,-89.892431,AR,21,48.38095238095238
CURRENT YEAR,2023,36.4787937,-89.892431,AR,131,42.17886178861788
LY,2023,36.4787937,-89.892431,AR,131,42.17886178861788
LY,2020,36.4787937,-89.892431,AR,186,40.279569892473134
LLY,2020,36.4787937,-89.892431,AR,186,40.279569892473134
CURRENT YEAR,2020,36.4787937,-89.892431,AR,186,40.279569892473134
LLLY,2020,36.4787937,-89.892431,AR,186,40.279569892473134
CURRENT YEAR,2021,36.4787937,-89.892431,AR,200,38.71
LLY,2021,36.4787937,-89.892431,AR,200,38.71
LLLY,2021,36.4787937,-89.892431,AR,200,38.71
LY,2021,36.4787937,-89.892431,AR,200,38.71
CURRENT YEAR,2024,36.4787937,-89.892431,AR,107,40.980392156862735
CURRENT YEAR,2019,36.4787937,-89.892431,AR,89,46.696629213483156
LLY,2019,36.4787937,-89.892431,AR,89,46.696629213483156
LY,2019,36.4787937,-89.892431,AR,89,46.696629213483156
LLLY,2019,36.4787937,-89.892431,AR,89,46.696629213483156
CURRENT YEAR,2022,36.4787937,-89.892431,AR,269,40.416356877323437
LLY,2022,36.4787937,-89.892431,AR,269,40.416356877323437
LY,2022,36.4787937,-89.892431,AR,269,40.416356877323437
LY,2019,34.9662595,-88.230292,MS,77,43.7012987012987
CURRENT YEAR,2019,34.9662595,-88.230292,MS,77,43.7012987012987
LLLY,2019,34.9662595,-88.230292,MS,77,43.7012987012987
LLY,2019,34.9662595,-88.230292,MS,77,43.7012987012987
LLLY,2021,34.9662595,-88.230292,MS,196,37.566326530612237
CURRENT YEAR,2021,34.9662595,-88.230292,MS,196,37.566326530612237
LLY,2021,34.9662595,-88.230292,MS,196,37.566326530612237
LY,2021,34.9662595,-88.230292,MS,196,37.566326530612237
LLY,2022,34.9662595,-88.230292,MS,264,40.295454545454533
LY,2022,34.9662595,-88.230292,MS,264,40.295454545454533
CURRENT YEAR,2022,34.9662595,-88.230292,MS,264,40.295454545454533
LLY,2020,34.9662595,-88.230292,MS,159,41.056603773584904
LLLY,2020,34.9662595,-88.230292,MS,159,41.056603773584904
LY,2020,34.9662595,-88.230292,MS,159,41.056603773584904
CURRENT YEAR,2020,34.9662595,-88.230292,MS,159,41.056603773584904
CURRENT YEAR,2018,34.9662595,-88.230292,MS,13,44.53846153846154
LLLY,2018,34.9662595,-88.230292,MS,13,44.53846153846154
LLY,2018,34.9662595,-88.230292,MS,13,44.53846153846154
LY,2018,34.9662595,-88.230292,MS,13,44.53846153846154
CURRENT YEAR,2024,34.9662595,-88.230292,MS,100,43.4742268041237
LLY,2017,34.9662595,-88.230292,MS,10,51.199999999999989
CURRENT YEAR,2017,34.9662595,-88.230292,MS,10,51.199999999999989
LY,2017,34.9662595,-88.230292,MS,10,51.199999999999989
LLLY,2017,34.9662595,-88.230292,MS,10,51.199999999999989
CURRENT YEAR,2023,34.9662595,-88.230292,MS,141,41.710937499999993
LY,2023,34.9662595,-88.230292,MS,141,41.710937499999993
LY,2019,43.4865498,-90.2368126,IA,67,45.746268656716417
CURRENT YEAR,2019,43.4865498,-90.2368126,IA,67,45.746268656716417
LLLY,2019,43.4865498,-90.2368126,IA,67,45.746268656716417
LLY,2019,43.4865498,-90.2368126,IA,67,45.746268656716417
LLLY,2017,43.4865498,-90.2368126,IA,6,52.166666666666671
LLY,2017,43.4865498,-90.2368126,IA,6,52.166666666666671
LY,2017,43.4865498,-90.2368126,IA,6,52.166666666666671
CURRENT YEAR,2017,43.4865498,-90.2368126,IA,6,52.166666666666671
CURRENT YEAR,2022,43.4865498,-90.2368126,IA,257,40.21400778210117
LY,2022,43.4865498,-90.2368126,IA,257,40.21400778210117
LLY,2022,43.4865498,-90.2368126,IA,257,40.21400778210117
LY,2018,43.4865498,-90.2368126,IA,25,52.88000000000001
CURRENT YEAR,2018,43.4865498,-90.2368126,IA,25,52.88000000000001
LLLY,2018,43.4865498,-90.2368126,IA,25,52.88000000000001
LLY,2018,43.4865498,-90.2368126,IA,25,52.88000000000001
LY,2020,43.4865498,-90.2368126,IA,149,40.053691275167765
LLY,2020,43.4865498,-90.2368126,IA,149,40.053691275167765
LLLY,2020,43.4865498,-90.2368126,IA,149,40.053691275167765
CURRENT YEAR,2020,43.4865498,-90.2368126,IA,149,40.053691275167765
CURRENT YEAR,2024,43.4865498,-90.2368126,IA,106,39.594059405940605
LY,2023,43.4865498,-90.2368126,IA,158,40.066225165562912
CURRENT YEAR,2023,43.4865498,-90.2368126,IA,158,40.066225165562912
LY,2021,43.4865498,-90.2368126,IA,165,35.818181818181813
LLLY,2021,43.4865498,-90.2368126,IA,165,35.818181818181813
CURRENT YEAR,2021,43.4865498,-90.2368126,IA,165,35.818181818181813
LLY,2021,43.4865498,-90.2368126,IA,165,35.818181818181813
LLY,2016,36.4397733,-93.6156553,TX,2,49.5
LLLY,2016,36.4397733,-93.6156553,TX,2,49.5
LY,2016,36.4397733,-93.6156553,TX,2,49.5
CURRENT YEAR,2016,36.4397733,-93.6156553,TX,2,49.5
LLY,2018,36.4397733,-93.6156553,TX,154,47.506493506493484
LLLY,2018,36.4397733,-93.6156553,TX,154,47.506493506493484
LY,2018,36.4397733,-93.6156553,TX,154,47.506493506493484
CURRENT YEAR,2018,36.4397733,-93.6156553,TX,154,47.506493506493484
LY,2017,36.4397733,-93.6156553,TX,43,47.906976744186039
LLLY,2017,36.4397733,-93.6156553,TX,43,47.906976744186039
LLY,2017,36.4397733,-93.6156553,TX,43,47.906976744186039
CURRENT YEAR,2017,36.4397733,-93.6156553,TX,43,47.906976744186039
LLY,2019,36.4397733,-93.6156553,TX,728,41.946428571428505
CURRENT YEAR,2019,36.4397733,-93.6156553,TX,728,41.946428571428505
LLLY,2019,36.4397733,-93.6156553,TX,728,41.946428571428505
LY,2019,36.4397733,-93.6156553,TX,728,41.946428571428505
LLLY,2021,36.4397733,-93.6156553,TX,1677,37.948717948717935
CURRENT YEAR,2021,36.4397733,-93.6156553,TX,1677,37.948717948717935
LY,2021,36.4397733,-93.6156553,TX,1677,37.948717948717935
LLY,2021,36.4397733,-93.6156553,TX,1677,37.948717948717935
LLLY,2020,36.4397733,-93.6156553,TX,1626,37.980319803198071
LY,2020,36.4397733,-93.6156553,TX,1626,37.980319803198071
LLY,2020,36.4397733,-93.6156553,TX,1626,37.980319803198071
CURRENT YEAR,2020,36.4397733,-93.6156553,TX,1626,37.980319803198071
CURRENT YEAR,2023,36.4397733,-93.6156553,TX,1254,39.8219533275712
LY,2023,36.4397733,-93.6156553,TX,1254,39.8219533275712
CURRENT YEAR,2024,36.4397733,-93.6156553,TX,942,40.227424749163951
CURRENT YEAR,2022,36.4397733,-93.6156553,TX,2602,37.853189853958561
LLY,2022,36.4397733,-93.6156553,TX,2602,37.853189853958561
LY,2022,36.4397733,-93.6156553,TX,2602,37.853189853958561
LY,2015,42.1714636,-74.7397504,PA,1,43.0
LLY,2015,42.1714636,-74.7397504,PA,1,43.0
CURRENT YEAR,2015,42.1714636,-74.7397504,PA,1,43.0
LLLY,2015,42.1714636,-74.7397504,PA,1,43.0
LY,2016,42.1714636,-74.7397504,PA,4,47.0
LLY,2016,42.1714636,-74.7397504,PA,4,47.0
CURRENT YEAR,2016,42.1714636,-74.7397504,PA,4,47.0
LLLY,2016,42.1714636,-74.7397504,PA,4,47.0
LLY,2022,42.1714636,-74.7397504,PA,972,41.517489711934168
LY,2022,42.1714636,-74.7397504,PA,972,41.517489711934168
CURRENT YEAR,2022,42.1714636,-74.7397504,PA,972,41.517489711934168
CURRENT YEAR,2021,42.1714636,-74.7397504,PA,657,41.765601217656034
LLLY,2021,42.1714636,-74.7397504,PA,657,41.765601217656034
LLY,2021,42.1714636,-74.7397504,PA,657,41.765601217656034
LY,2021,42.1714636,-74.7397504,PA,657,41.765601217656034
LY,2019,42.1714636,-74.7397504,PA,290,46.2379310344828
LLLY,2019,42.1714636,-74.7397504,PA,290,46.2379310344828
CURRENT YEAR,2019,42.1714636,-74.7397504,PA,290,46.2379310344828
LLY,2019,42.1714636,-74.7397504,PA,290,46.2379310344828
LY,2018,42.1714636,-74.7397504,PA,106,43.952830188679258
LLLY,2018,42.1714636,-74.7397504,PA,106,43.952830188679258
CURRENT YEAR,2018,42.1714636,-74.7397504,PA,106,43.952830188679258
LLY,2018,42.1714636,-74.7397504,PA,106,43.952830188679258
CURRENT YEAR,2024,42.1714636,-74.7397504,PA,422,42.606435643564375
LLLY,2020,42.1714636,-74.7397504,PA,565,40.596460176991116
CURRENT YEAR,2020,42.1714636,-74.7397504,PA,565,40.596460176991116
LLY,2020,42.1714636,-74.7397504,PA,565,40.596460176991116
LY,2020,42.1714636,-74.7397504,PA,565,40.596460176991116
CURRENT YEAR,2023,42.1714636,-74.7397504,PA,596,42.978873239436645
LY,2023,42.1714636,-74.7397504,PA,596,42.978873239436645
LY,2017,42.1714636,-74.7397504,PA,31,53.41935483870968
LLY,2017,42.1714636,-74.7397504,PA,31,53.41935483870968
CURRENT YEAR,2017,42.1714636,-74.7397504,PA,31,53.41935483870968
LLLY,2017,42.1714636,-74.7397504,PA,31,53.41935483870968
CURRENT YEAR,2024,48.9919302,-117.0753439,WA,135,41.000000000000007
LLY,2018,48.9919302,-117.0753439,WA,26,44.384615384615387
CURRENT YEAR,2018,48.9919302,-117.0753439,WA,26,44.384615384615387
LY,2018,48.9919302,-117.0753439,WA,26,44.384615384615387
LLLY,2018,48.9919302,-117.0753439,WA,26,44.384615384615387
CURRENT YEAR,2017,48.9919302,-117.0753439,WA,11,48.181818181818187
LLLY,2017,48.9919302,-117.0753439,WA,11,48.181818181818187
LY,2017,48.9919302,-117.0753439,WA,11,48.181818181818187
LLY,2017,48.9919302,-117.0753439,WA,11,48.181818181818187
LLY,2021,48.9919302,-117.0753439,WA,242,36.983471074380162
LY,2021,48.9919302,-117.0753439,WA,242,36.983471074380162
LLLY,2021,48.9919302,-117.0753439,WA,242,36.983471074380162
CURRENT YEAR,2021,48.9919302,-117.0753439,WA,242,36.983471074380162
CURRENT YEAR,2019,48.9919302,-117.0753439,WA,101,42.237623762376238
LLLY,2019,48.9919302,-117.0753439,WA,101,42.237623762376238
LY,2019,48.9919302,-117.0753439,WA,101,42.237623762376238
LLY,2019,48.9919302,-117.0753439,WA,101,42.237623762376238
LY,2023,48.9919302,-117.0753439,WA,185,39.542857142857159
CURRENT YEAR,2023,48.9919302,-117.0753439,WA,185,39.542857142857159
LLY,2022,48.9919302,-117.0753439,WA,308,36.18831168831165
CURRENT YEAR,2022,48.9919302,-117.0753439,WA,308,36.18831168831165
LY,2022,48.9919302,-117.0753439,WA,308,36.18831168831165
LLLY,2020,48.9919302,-117.0753439,WA,226,36.690265486725686
LLY,2020,48.9919302,-117.0753439,WA,226,36.690265486725686
CURRENT YEAR,2020,48.9919302,-117.0753439,WA,226,36.690265486725686
LY,2020,48.9919302,-117.0753439,WA,226,36.690265486725686
